Action,Object Type,Object Name,Event Display Name,Object Owner,Object Description,Event Category,Tags,Event Schema Status,Event Activity,Event Hidden From Dropdowns,Event Hidden From Persona Results,Event Hidden From Pathfinder,Event Hidden From Timeline,Event Source,Event 180 Day Volume,Event 180 Day Queries,Event First Seen,Event Last Seen,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Visibility,Property Is Array,String Property Value Min Length,String Property Value Max Length,Number Is Integer,Number Property Value Min,Number Property Value Max,Array Unique Items,Array Min Items,Array Max Items,Enum Values,Const Value,Property Regex,Property First Seen,Property Last Seen
,,,,,,,,,,,,,,,,,,,Event Property,,car_make,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-16,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,car_mileage,,number,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,car_model,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-08,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_postal_code,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-03-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_region_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-05,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-12-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_year,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-23,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,conversion_currency,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-23,2023-05-08
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,conversion_value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-23,2023-05-08
,,,,,,,,,,,,,,,,,,,Event Property,,currency,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,deviceType,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-20,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,domain,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,front,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-21,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,funnel,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-24,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,google_value_currency,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-10,2025-09-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,google_value_value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-10,2025-09-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,media_source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-07-02,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,multi_currency_currency,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,multi_currency_value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_appointment_date,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_appointment_hour,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_consignment,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_consignment_shown,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_consignment_v2,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_error,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_homerun,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-28,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_homerun_shown,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_hub_index,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_hub_name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_id,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_immediate,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2023-08-09
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_instant,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_instantpurchase,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_instantpurchase_shown,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_location_name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_p2p,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_selected,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-11-02,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_sevendays,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-05,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_thirtydays,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-08-04,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_tradein,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,offer_tradein_shown,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_type,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_version_v2,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-02-02,2025-09-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,os,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,pathSkipStep,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-12-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,preselected_offer,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_color,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_location,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_location1,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-26,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_location2,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-26,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_make,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_mileage,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_model,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_version,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_year,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,purchase_zip,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-26,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,recovery_url,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-04-22,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,screen,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,userId,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-10-04,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-24,2025-09-16
IGNORE,Event,offer_viewed_sgtm,,fernando.flores@kavak.com,,Purchase,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,offer-generate_viewed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,3416909,983,2024-09-18,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-04-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_bodytype,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_color,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_fuel,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_make,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_mileage,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_model,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-08,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_postal_code,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-03-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_region_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-05,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_sale_time,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-09-18,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_specs_condition,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-09-18,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_specs_condition_detail,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-09-18,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_transmission,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-12-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_year,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-23,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,currency,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,deviceType,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-20,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,front,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-21,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_appointment_date,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_appointment_hour,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_consignment,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_error,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_hub_index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_hub_name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_instant,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_location_name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_selected,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-11-02,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_sevendays,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-05,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_thirtydays,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-08-04,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_tradein,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_value,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_zip_code,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,os,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-25,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,pathSkipStep,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-12-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,preselected_offer,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,recovery_url,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-04-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,userId,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-10-04,2025-09-16
IGNORE,Event,offer-summary_viewed,offer-summary_viewed,,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,offerCustom_viewed,offerCustom_viewed,,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,offerDetails_viewed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,24371,0,2025-01-22,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-04-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,front,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-21,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,Event,offerDismiss_selected,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,61,0,2025-07-05,2025-09-09,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,app_name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-13,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,campaign,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-07-02,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_make,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_mileage,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_model,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-08,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_plate,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_year,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-23,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,funnel,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-24,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,media_source,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-07-02,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,screen,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-25,2025-09-16
,Event,offerError_viewed,,bruno.bianchi@kavak.com,"The user views the page that shows an error for the car quotation.

/venta-error-oferta-auto
www.kavak.com
Purchase-OfferError
location_selected",Purchase,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,279826,72246,2021-10-26,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-04-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_color,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_location,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-09-28,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_make,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_mileage,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_model,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-08,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_postal_code,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-03-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_region_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-11-05,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-07-12,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_version_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-12-16,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_year,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-03-23,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,conversion_currency,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-23,2023-05-08
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,conversion_value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-03-23,2023-05-08
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,currency,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,deviceType,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-20,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,domain,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-06-11,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,flow,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-01-20,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,front,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-08-21,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,gtm.uniqueEventId,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-08,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,hardLogin,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-12-07,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,isMasquerade,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-10-04,2025-09-07
,,,,,,,,,,,,,,,,,,,Event Property,,last_step_completed,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-08,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_consignment,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_error,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_hub_index,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_hub_name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,offer_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-10-27,2025-09-16
